run_id,pattern_type,seed,question_set,persona_ts,persona_py,match,error,ocean_ts_O,ocean_ts_C,ocean_ts_E,ocean_ts_A,ocean_ts_N,ocean_py_O,ocean_py_C,ocean_py_E,ocean_py_A,ocean_py_N
1165,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
1166,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1167,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1168,gaussianMid,1337,full180,ENTJ,ENTJ-B,true,,59.72222222222222,57.638888888888886,52.77777777777778,46.52777777777778,48.611111111111114,0.597,0.576,0.528,0.465,0.486
1169,degenerateSetFewItems,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1170,gaussianLow,1337,full180,INFJ,INFJ-B,true,,51.388888888888886,52.77777777777778,48.611111111111114,50,52.77777777777778,0.514,0.528,0.486,0.5,0.528
1171,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
1172,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1173,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1174,gaussianLow,1337,full180,ESTP,ESTP-B,true,,48.611111111111114,49.30555555555556,52.77777777777778,45.833333333333336,50,0.486,0.493,0.528,0.458,0.5
1175,syntheticPersonaSeed,1337,full180,ENFP,ENFP-B,true,,52.083333333333336,44.44444444444444,56.25,50.69444444444444,45.833333333333336,0.521,0.444,0.562,0.507,0.458
1176,entropyChaos,1337,full180,INFJ,INFJ-B,true,,50.69444444444444,54.166666666666664,47.22222222222222,52.083333333333336,46.52777777777778,0.507,0.542,0.472,0.521,0.465
1177,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
1178,triangularDistribution,1337,full180,ENFJ,ENFJ-B,true,,52.083333333333336,51.388888888888886,52.083333333333336,50,52.083333333333336,0.521,0.514,0.521,0.5,0.521
1179,entropyChaos,1337,full180,ESFJ,ESFJ-B,true,,45.138888888888886,53.47222222222222,52.083333333333336,55.55555555555556,48.611111111111114,0.451,0.535,0.521,0.556,0.486
1180,driftingPattern,1337,full180,INTJ,INTJ-B,true,,51.388888888888886,52.77777777777778,49.30555555555556,49.30555555555556,50.69444444444444,0.514,0.528,0.493,0.493,0.507
1181,entropyChaos,1337,full180,INTJ,INTJ-B,true,,54.166666666666664,51.388888888888886,46.52777777777778,47.916666666666664,51.388888888888886,0.542,0.514,0.465,0.479,0.514
1182,deliberateNoise,1337,full180,INFP,INFP-B,true,,52.083333333333336,41.666666666666664,46.52777777777778,51.388888888888886,51.388888888888886,0.521,0.417,0.465,0.514,0.514
1183,blockExtremes,1337,full180,INFJ,INFJ-B,true,,55.55555555555556,52.77777777777778,44.44444444444444,50,50,0.556,0.528,0.444,0.5,0.5
1184,syntheticPersonaSeed,1337,full180,ESFJ,ESFJ-B,true,,47.916666666666664,52.083333333333336,52.083333333333336,54.861111111111114,50,0.479,0.521,0.521,0.549,0.5
1185,deliberateNoise,1337,full180,ENTJ,ENTJ-B,true,,62.5,50,53.47222222222222,44.44444444444444,59.72222222222222,0.625,0.5,0.535,0.444,0.597
1186,entropyChaos,1337,full180,INTP,INTP-B,true,,54.166666666666664,49.30555555555556,47.916666666666664,48.611111111111114,53.47222222222222,0.542,0.493,0.479,0.486,0.535
1187,entropyChaos,1337,full180,ENTJ,ENTJ-B,true,,50.69444444444444,52.77777777777778,55.55555555555556,46.52777777777778,44.44444444444444,0.507,0.528,0.556,0.465,0.444
1188,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
1189,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
1190,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1191,noiseClusterHigh,1337,full180,ENFP,ENFP-B,true,,50,48.611111111111114,52.083333333333336,51.388888888888886,52.083333333333336,0.5,0.486,0.521,0.514,0.521
1192,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1193,gaussianMid,1337,full180,ESFP,ESFP-B,true,,46.52777777777778,46.52777777777778,50.69444444444444,54.861111111111114,48.611111111111114,0.465,0.465,0.507,0.549,0.486
1194,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1195,syntheticPersonaSeed,1337,full180,INTJ,INTJ-B,true,,53.47222222222222,52.083333333333336,48.611111111111114,45.833333333333336,51.388888888888886,0.535,0.521,0.486,0.458,0.514
1196,skewedLowConscientiousness,1337,full180,ISFJ,ISFJ-B,true,,49.30555555555556,50,49.30555555555556,53.47222222222222,45.138888888888886,0.493,0.5,0.493,0.535,0.451
1197,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1198,gaussianHigh,1337,full180,ENTP,ENTP-B,true,,50.69444444444444,48.611111111111114,50,49.30555555555556,47.916666666666664,0.507,0.486,0.5,0.493,0.479
1199,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1200,degenerateSetFewItems,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1201,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
1202,blockExtremes,1337,full180,ISTP,ISTP-B,true,,44.44444444444444,44.44444444444444,38.888888888888886,47.22222222222222,50,0.444,0.444,0.389,0.472,0.5
1203,triangularDistribution,1337,full180,ESFJ,ESFJ-B,true,,47.916666666666664,55.55555555555556,54.166666666666664,54.861111111111114,47.916666666666664,0.479,0.556,0.542,0.549,0.479
1204,entropyChaos,1337,full180,ESTJ,ESTJ-B,true,,46.52777777777778,50.69444444444444,51.388888888888886,40.97222222222222,50.69444444444444,0.465,0.507,0.514,0.41,0.507
1205,deliberateNoise,1337,full180,ENFJ,ENFJ-B,true,,59.02777777777778,55.55555555555556,51.388888888888886,68.05555555555556,47.22222222222222,0.59,0.556,0.514,0.681,0.472
1206,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
1207,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1208,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
1209,skewedHighOpenness,1337,full180,ENFP,ENFP-B,true,,50,49.30555555555556,55.55555555555556,60.416666666666664,50.69444444444444,0.5,0.493,0.556,0.604,0.507
1210,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1211,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1212,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1213,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1214,blockExtremes,1337,full180,INTP,INTP-B,true,,58.333333333333336,41.666666666666664,47.22222222222222,47.22222222222222,47.22222222222222,0.583,0.417,0.472,0.472,0.472
1215,noiseClusterHigh,1337,full180,ISTP,ISTP-B,true,,47.916666666666664,48.611111111111114,47.916666666666664,48.611111111111114,47.916666666666664,0.479,0.486,0.479,0.486,0.479
1216,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1217,skewedLowConscientiousness,1337,full180,INFJ,INFJ-B,true,,54.861111111111114,50,40.27777777777778,63.19444444444444,47.22222222222222,0.549,0.5,0.403,0.632,0.472
1218,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1219,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1220,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1221,triangularDistribution,1337,full180,INFP,INFP-B,true,,51.388888888888886,49.30555555555556,47.916666666666664,56.94444444444444,46.52777777777778,0.514,0.493,0.479,0.569,0.465
1222,gaussianMid,1337,full180,ESFJ,ESFJ-B,true,,48.611111111111114,50,52.083333333333336,50.69444444444444,40.97222222222222,0.486,0.5,0.521,0.507,0.41
1223,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1224,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
1225,deliberateNoise,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,54.166666666666664,54.861111111111114,53.47222222222222,0.507,0.479,0.542,0.549,0.535
1226,deliberateNoise,1337,full180,ESFP,ESFP-B,true,,44.44444444444444,43.75,61.80555555555556,58.333333333333336,52.083333333333336,0.444,0.438,0.618,0.583,0.521
1227,triangularDistribution,1337,full180,ENFJ,ENFJ-B,true,,52.083333333333336,54.166666666666664,52.083333333333336,50,48.611111111111114,0.521,0.542,0.521,0.5,0.486
1228,randomClusters,1337,full180,ISTP,ISTP-B,true,,48.611111111111114,47.22222222222222,49.30555555555556,49.30555555555556,54.166666666666664,0.486,0.472,0.493,0.493,0.542
1229,skewedHighOpenness,1337,full180,INFJ,INFJ-B,true,,50,54.166666666666664,45.833333333333336,62.5,47.22222222222222,0.5,0.542,0.458,0.625,0.472
1230,gaussianLow,1337,full180,ENTP,ENTP-B,true,,52.083333333333336,47.916666666666664,50,49.30555555555556,50.69444444444444,0.521,0.479,0.5,0.493,0.507
1231,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1232,entropyChaos,1337,full180,ESTP,ESTP-B,true,,47.22222222222222,43.05555555555556,53.47222222222222,45.138888888888886,51.388888888888886,0.472,0.431,0.535,0.451,0.514
1233,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1234,gaussianLow,1337,full180,ENTJ,ENTJ-B,true,,50.69444444444444,52.083333333333336,50.69444444444444,49.30555555555556,51.388888888888886,0.507,0.521,0.507,0.493,0.514
1235,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1236,blockExtremes,1337,full180,ENFP,ENFP-B,true,,55.55555555555556,44.44444444444444,52.77777777777778,52.77777777777778,63.888888888888886,0.556,0.444,0.528,0.528,0.639
1237,triangularDistribution,1337,full180,ISFJ,ISFJ-B,true,,45.833333333333336,55.55555555555556,44.44444444444444,51.388888888888886,56.25,0.458,0.556,0.444,0.514,0.562
1238,skewedHighOpenness,1337,full180,ENTJ,ENTJ-B,true,,50,54.861111111111114,52.083333333333336,49.30555555555556,50,0.5,0.549,0.521,0.493,0.5
1239,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1240,driftingPattern,1337,full180,INTP,INTP-B,true,,50,47.916666666666664,49.30555555555556,48.611111111111114,50,0.5,0.479,0.493,0.486,0.5
1241,gaussianMid,1337,full180,ESTJ,ESTJ-B,true,,49.30555555555556,52.77777777777778,52.77777777777778,43.05555555555556,47.916666666666664,0.493,0.528,0.528,0.431,0.479
1242,syntheticPersonaSeed,1337,full180,ENFJ,ENFJ-B,true,,53.47222222222222,50,53.47222222222222,53.47222222222222,49.30555555555556,0.535,0.5,0.535,0.535,0.493
1243,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
1244,adversarialSymmetry,1337,full180,ESTJ,ESTJ-B,true,,47.22222222222222,50,52.083333333333336,46.52777777777778,54.166666666666664,0.472,0.5,0.521,0.465,0.542
1245,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1246,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1247,noiseClusterHigh,1337,full180,ESFJ,ESFJ-B,true,,47.916666666666664,51.388888888888886,50,51.388888888888886,47.916666666666664,0.479,0.514,0.5,0.514,0.479
1248,noiseClusterLow,1337,full180,ENFP,ENFP-B,true,,50,46.52777777777778,52.77777777777778,51.388888888888886,50,0.5,0.465,0.528,0.514,0.5
1249,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
1250,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1251,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1252,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
1253,randomClusters,1337,full180,ISFP,ISFP-B,true,,49.30555555555556,48.611111111111114,47.22222222222222,51.388888888888886,48.611111111111114,0.493,0.486,0.472,0.514,0.486
1254,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
1255,gaussianMid,1337,full180,ESFJ,ESFJ-B,true,,45.138888888888886,55.55555555555556,53.47222222222222,55.55555555555556,49.30555555555556,0.451,0.556,0.535,0.556,0.493
1256,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1257,degenerateSetFewItems,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1258,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
1259,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1260,gaussianLow,1337,full180,ESFJ,ESFJ-B,true,,48.611111111111114,51.388888888888886,52.083333333333336,52.083333333333336,55.55555555555556,0.486,0.514,0.521,0.521,0.556
1261,gaussianMid,1337,full180,ENTJ,ENTJ-B,true,,50.69444444444444,55.55555555555556,51.388888888888886,45.138888888888886,43.05555555555556,0.507,0.556,0.514,0.451,0.431
1262,gaussianHigh,1337,full180,ISTJ,ISTJ-B,true,,49.30555555555556,51.388888888888886,48.611111111111114,45.833333333333336,49.30555555555556,0.493,0.514,0.486,0.458,0.493
1263,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1264,driftingPattern,1337,full180,ENFJ,ENFJ-B,true,,50.69444444444444,52.083333333333336,51.388888888888886,50.69444444444444,52.083333333333336,0.507,0.521,0.514,0.507,0.521
1265,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
1266,entropyChaos,1337,full180,ISTP,ISTP-B,true,,48.611111111111114,49.30555555555556,48.611111111111114,49.30555555555556,52.083333333333336,0.486,0.493,0.486,0.493,0.521
1267,gaussianLow,1337,full180,ENFJ,ENFJ-B,true,,50,51.388888888888886,53.47222222222222,51.388888888888886,50.69444444444444,0.5,0.514,0.535,0.514,0.507
1268,gaussianHigh,1337,full180,ESFP,ESFP-B,true,,49.30555555555556,46.52777777777778,50.69444444444444,50.69444444444444,50,0.493,0.465,0.507,0.507,0.5
1269,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1270,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1271,entropyChaos,1337,full180,ISTP,ISTP-B,true,,47.22222222222222,48.611111111111114,49.30555555555556,48.611111111111114,52.77777777777778,0.472,0.486,0.493,0.486,0.528
1272,skewedLowConscientiousness,1337,full180,ENTJ,ENTJ-B,true,,63.888888888888886,50,51.388888888888886,45.833333333333336,59.72222222222222,0.639,0.5,0.514,0.458,0.597
1273,skewedHighOpenness,1337,full180,INTP,INTP-B,true,,50,43.05555555555556,41.666666666666664,47.916666666666664,51.388888888888886,0.5,0.431,0.417,0.479,0.514
1274,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1275,gaussianMid,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,53.47222222222222,52.77777777777778,48.611111111111114,50.69444444444444,0.486,0.535,0.528,0.486,0.507
1276,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1277,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1278,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
1279,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1280,skewedLowConscientiousness,1337,full180,ENFJ,ENFJ-B,true,,50.69444444444444,50,50,50.69444444444444,52.083333333333336,0.507,0.5,0.5,0.507,0.521
1281,randomClusters,1337,full180,ENTJ,ENTJ-B,true,,53.47222222222222,50.69444444444444,50,47.22222222222222,47.22222222222222,0.535,0.507,0.5,0.472,0.472
1282,randomClusters,1337,full180,ENFJ,ENFJ-B,true,,50.69444444444444,52.083333333333336,53.47222222222222,50.69444444444444,49.30555555555556,0.507,0.521,0.535,0.507,0.493
1283,degenerateSetFewItems,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1284,syntheticPersonaSeed,1337,full180,ENTP,ENTP-B,true,,50,42.361111111111114,50,40.97222222222222,50,0.5,0.424,0.5,0.41,0.5
1285,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1286,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1287,deliberateNoise,1337,full180,INTP,INTP-B,true,,60.416666666666664,47.22222222222222,47.22222222222222,43.75,63.19444444444444,0.604,0.472,0.472,0.438,0.632
1288,noiseClusterHigh,1337,full180,INTJ,INTJ-B,true,,52.77777777777778,50.69444444444444,46.52777777777778,47.916666666666664,50.69444444444444,0.528,0.507,0.465,0.479,0.507
1289,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1290,deliberateNoise,1337,full180,ESFP,ESFP-B,true,,47.22222222222222,47.22222222222222,50.69444444444444,52.083333333333336,52.083333333333336,0.472,0.472,0.507,0.521,0.521
1291,driftingPattern,1337,full180,ISFJ,ISFJ-B,true,,48.611111111111114,52.083333333333336,48.611111111111114,52.77777777777778,49.30555555555556,0.486,0.521,0.486,0.528,0.493
1292,blockExtremes,1337,full180,INFJ,INFJ-B,true,,52.77777777777778,50,41.666666666666664,66.66666666666666,47.22222222222222,0.528,0.5,0.417,0.667,0.472
1293,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
1294,deliberateNoise,1337,full180,ENTP,ENTP-B,true,,52.77777777777778,42.361111111111114,53.47222222222222,48.611111111111114,51.388888888888886,0.528,0.424,0.535,0.486,0.514
1295,noiseClusterLow,1337,full180,ESTJ,ESTJ-B,true,,43.75,50.69444444444444,52.083333333333336,46.52777777777778,53.47222222222222,0.438,0.507,0.521,0.465,0.535
1296,gaussianMid,1337,full180,ENTJ,ENTJ-B,true,,54.166666666666664,56.94444444444444,51.388888888888886,45.138888888888886,44.44444444444444,0.542,0.569,0.514,0.451,0.444
1297,gaussianLow,1337,full180,INFP,INFP-B,true,,50.69444444444444,49.30555555555556,48.611111111111114,52.083333333333336,47.916666666666664,0.507,0.493,0.486,0.521,0.479
1298,randomClusters,1337,full180,ISTP,ISTP-B,true,,45.833333333333336,46.52777777777778,44.44444444444444,46.52777777777778,50.69444444444444,0.458,0.465,0.444,0.465,0.507
1299,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1300,gaussianMid,1337,full180,ESFP,ESFP-B,true,,45.138888888888886,49.30555555555556,55.55555555555556,61.80555555555556,46.52777777777778,0.451,0.493,0.556,0.618,0.465
1301,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1302,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
1303,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1304,randomClusters,1337,full180,INFJ,INFJ-B,true,,54.861111111111114,50,46.52777777777778,52.77777777777778,51.388888888888886,0.549,0.5,0.465,0.528,0.514
1305,staircasePartial,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,47.916666666666664,50.69444444444444,51.388888888888886,50.69444444444444,0.507,0.479,0.507,0.514,0.507
1306,boundaryBounce,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1307,entropyChaos,1337,full180,ESTJ,ESTJ-B,true,,49.30555555555556,50.69444444444444,61.111111111111114,43.75,50.69444444444444,0.493,0.507,0.611,0.438,0.507
1308,skewedLowConscientiousness,1337,full180,ENFJ,ENFJ-B,true,,53.47222222222222,50,62.5,52.77777777777778,60.416666666666664,0.535,0.5,0.625,0.528,0.604
1309,gaussianMid,1337,full180,ESFJ,ESFJ-B,true,,43.75,50,50.69444444444444,51.388888888888886,45.833333333333336,0.438,0.5,0.507,0.514,0.458
1310,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
1311,deliberateNoise,1337,full180,INTP,INTP-B,true,,50.69444444444444,49.30555555555556,43.75,47.916666666666664,48.611111111111114,0.507,0.493,0.438,0.479,0.486
1312,alternating,1337,full180,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
1313,pathologicalBoundary,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1314,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1315,gaussianHigh,1337,full180,ISTP,ISTP-B,true,,48.611111111111114,49.30555555555556,47.22222222222222,45.833333333333336,50,0.486,0.493,0.472,0.458,0.5
1316,driftingPattern,1337,full180,ENFP,ENFP-B,true,,50.69444444444444,48.611111111111114,50,50.69444444444444,51.388888888888886,0.507,0.486,0.5,0.507,0.514
1317,randomClusters,1337,full180,ENFP,ENFP-B,true,,50,47.916666666666664,50,50.69444444444444,48.611111111111114,0.5,0.479,0.5,0.507,0.486
1318,noiseClusterLow,1337,full180,ISTP,ISTP-B,true,,46.52777777777778,46.52777777777778,49.30555555555556,48.611111111111114,53.47222222222222,0.465,0.465,0.493,0.486,0.535
1319,noiseClusterLow,1337,full180,ENTJ,ENTJ-B,true,,52.083333333333336,51.388888888888886,52.77777777777778,48.611111111111114,50,0.521,0.514,0.528,0.486,0.5
1320,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1321,skewedLowConscientiousness,1337,full180,ENFJ,ENFJ-B,true,,51.388888888888886,50,52.083333333333336,52.083333333333336,51.388888888888886,0.514,0.5,0.521,0.521,0.514
1322,randomClusters,1337,full180,INTJ,INTJ-B,true,,56.94444444444444,50.69444444444444,47.916666666666664,49.30555555555556,52.083333333333336,0.569,0.507,0.479,0.493,0.521
1323,skewedHighOpenness,1337,full180,ENTJ,ENTJ-B,true,,50,50,54.861111111111114,39.583333333333336,56.94444444444444,0.5,0.5,0.549,0.396,0.569
1324,noiseClusterLow,1337,full180,ISFP,ISFP-B,true,,48.611111111111114,49.30555555555556,49.30555555555556,50.69444444444444,50,0.486,0.493,0.493,0.507,0.5
1325,alternatingClusters,1337,full180,ISTP,ISTP-S,true,,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,0.333,0.333,0.333,0.333,0.333
1326,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1327,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1328,uniformHigh,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1329,mirrorPattern,1337,full180,ESTJ,ESTJ-B,true,,48.611111111111114,50.69444444444444,50,49.30555555555556,51.388888888888886,0.486,0.507,0.5,0.493,0.514
1330,uniformMid,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1331,triangularDistribution,1337,full180,INTJ,INTJ-B,true,,55.55555555555556,56.25,48.611111111111114,47.22222222222222,48.611111111111114,0.556,0.562,0.486,0.472,0.486
1332,randomClusters,1337,full180,INTJ,INTJ-B,true,,50.69444444444444,54.861111111111114,48.611111111111114,49.30555555555556,47.916666666666664,0.507,0.549,0.486,0.493,0.479
1333,uniformLow,1337,full180,ENFJ,ENFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
1334,gaussianLow,1337,full180,ENFJ,ENFJ-B,true,,52.77777777777778,52.77777777777778,50.69444444444444,50,50,0.528,0.528,0.507,0.5,0.5
