run_id,pattern_type,seed,question_set,persona_ts,persona_py,match,error,ocean_ts_O,ocean_ts_C,ocean_ts_E,ocean_ts_A,ocean_ts_N,ocean_py_O,ocean_py_C,ocean_py_E,ocean_py_A,ocean_py_N
180,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,12.5,16.666666666666668,12.5,8.333333333333332,8.333333333333332,0.125,0.167,0.125,0.083,0.083
181,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,91.66666666666667,75,50,29.166666666666664,12.5,0.917,0.75,0.5,0.292,0.125
182,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,62.5,45.833333333333336,0,0.333,1,0.625,0.458
183,randomClusters,1337,smart30,INTP,INTP-S,true,,91.66666666666667,41.666666666666664,12.5,33.333333333333336,8.333333333333332,0.917,0.417,0.125,0.333,0.083
184,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
185,skewedHighOpenness,1337,smart30,INTP,INTP-S,true,,100,37.5,33.333333333333336,37.5,83.33333333333333,1,0.375,0.333,0.375,0.833
186,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,4.166666666666669,8.333333333333332,12.5,4.166666666666669,16.666666666666668,0.042,0.083,0.125,0.042,0.167
187,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,12.5,25,8.333333333333332,8.333333333333332,12.5,0.125,0.25,0.083,0.083,0.125
188,deliberateNoise,1337,smart30,ESFP,ESFP-B,true,,50,41.666666666666664,62.5,66.66666666666666,45.833333333333336,0.5,0.417,0.625,0.667,0.458
189,syntheticPersonaSeed,1337,smart30,ENTJ,ENTJ-S,true,,95.83333333333333,75,54.166666666666664,45.833333333333336,12.5,0.958,0.75,0.542,0.458,0.125
190,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,87.5,75,50,29.166666666666664,16.666666666666668,0.875,0.75,0.5,0.292,0.167
191,deliberateNoise,1337,smart30,ESTJ,ESTJ-S,true,,45.833333333333336,62.5,70.83333333333334,41.666666666666664,66.66666666666666,0.458,0.625,0.708,0.417,0.667
192,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,87.5,83.33333333333333,95.83333333333333,91.66666666666667,0.833,0.875,0.833,0.958,0.917
193,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
194,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
195,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
196,deliberateNoise,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,33.333333333333336,50,45.833333333333336,58.333333333333336,0.583,0.333,0.5,0.458,0.583
197,syntheticPersonaSeed,1337,smart30,ENTJ,ENTJ-S,true,,79.16666666666667,87.5,54.166666666666664,45.833333333333336,0,0.792,0.875,0.542,0.458,0
198,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
199,gaussianMid,1337,smart30,INFP,INFP-B,true,,54.166666666666664,33.333333333333336,41.666666666666664,50,37.5,0.542,0.333,0.417,0.5,0.375
200,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
201,triangularDistribution,1337,smart30,ENTP,ENTP-B,true,,62.5,41.666666666666664,62.5,33.333333333333336,58.333333333333336,0.625,0.417,0.625,0.333,0.583
202,gaussianMid,1337,smart30,ISFJ,ISFJ-B,true,,45.833333333333336,58.333333333333336,41.666666666666664,54.166666666666664,58.333333333333336,0.458,0.583,0.417,0.542,0.583
203,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,83.33333333333333,83.33333333333333,91.66666666666667,83.33333333333333,0.833,0.833,0.833,0.917,0.833
204,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
205,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
206,triangularDistribution,1337,smart30,ENFP,ENFP-B,true,,54.166666666666664,41.666666666666664,50,54.166666666666664,50,0.542,0.417,0.5,0.542,0.5
207,triangularDistribution,1337,smart30,ESTJ,ESTJ-S,true,,45.833333333333336,54.166666666666664,50,25,70.83333333333334,0.458,0.542,0.5,0.25,0.708
208,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,95.83333333333333,70.83333333333334,50,33.333333333333336,16.666666666666668,0.958,0.708,0.5,0.333,0.167
209,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
210,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
211,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
212,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
213,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
214,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,91.66666666666667,83.33333333333333,91.66666666666667,79.16666666666667,87.5,0.917,0.833,0.917,0.792,0.875
215,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
216,skewedHighOpenness,1337,smart30,INTJ,INTJ-B,true,,100,50,29.166666666666664,33.333333333333336,50,1,0.5,0.292,0.333,0.5
217,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
218,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
219,skewedLowConscientiousness,1337,smart30,ESFP,ESFP-B,true,,41.666666666666664,0,54.166666666666664,62.5,37.5,0.417,0,0.542,0.625,0.375
220,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
221,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
222,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
223,randomClusters,1337,smart30,ISTP,ISTP-S,true,,41.666666666666664,0,12.5,41.666666666666664,91.66666666666667,0.417,0,0.125,0.417,0.917
224,skewedHighOpenness,1337,smart30,ENTP,ENTP-S,true,,100,29.166666666666664,50,12.5,20.833333333333332,1,0.292,0.5,0.125,0.208
225,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
226,skewedHighOpenness,1337,smart30,ENTP,ENTP-S,true,,100,29.166666666666664,58.333333333333336,45.833333333333336,75,1,0.292,0.583,0.458,0.75
227,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
228,gaussianMid,1337,smart30,ISFP,ISFP-B,true,,45.833333333333336,33.333333333333336,37.5,58.333333333333336,37.5,0.458,0.333,0.375,0.583,0.375
229,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
230,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
231,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
232,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
233,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,95.83333333333333,75,50,25,12.5,0.958,0.75,0.5,0.25,0.125
234,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,12.5,12.5,8.333333333333332,4.166666666666669,8.333333333333332,0.125,0.125,0.083,0.042,0.083
235,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
236,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,95.83333333333333,87.5,83.33333333333333,91.66666666666667,91.66666666666667,0.958,0.875,0.833,0.917,0.917
237,uniformHigh,1337,smart30,ENFJ,ENFJ-S,true,,100,100,100,100,100,1,1,1,1,1
238,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
239,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
240,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,91.66666666666667,83.33333333333333,83.33333333333333,83.33333333333333,87.5,0.917,0.833,0.833,0.833,0.875
241,skewedLowConscientiousness,1337,smart30,ISTP,ISTP-B,true,,45.833333333333336,0,20.833333333333332,33.333333333333336,45.833333333333336,0.458,0,0.208,0.333,0.458
242,blockExtremes,1337,smart30,ESTP,ESTP-S,true,,0,33.333333333333336,66.66666666666666,33.333333333333336,66.66666666666666,0,0.333,0.667,0.333,0.667
243,deliberateNoise,1337,smart30,ISFP,ISFP-B,true,,41.666666666666664,37.5,25,62.5,58.333333333333336,0.417,0.375,0.25,0.625,0.583
244,skewedHighOpenness,1337,smart30,ENTJ,ENTJ-B,true,,100,66.66666666666666,50,41.666666666666664,45.833333333333336,1,0.667,0.5,0.417,0.458
245,blockExtremes,1337,smart30,ESTP,ESTP-B,true,,33.333333333333336,33.333333333333336,50,33.333333333333336,50,0.333,0.333,0.5,0.333,0.5
246,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,95.83333333333333,83.33333333333333,91.66666666666667,91.66666666666667,95.83333333333333,0.958,0.833,0.917,0.917,0.958
247,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,4.166666666666669,12.5,16.666666666666668,16.666666666666668,12.5,0.042,0.125,0.167,0.167,0.125
248,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
249,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
250,randomClusters,1337,smart30,INFP,INFP-B,true,,70.83333333333334,33.333333333333336,12.5,58.333333333333336,54.166666666666664,0.708,0.333,0.125,0.583,0.542
251,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
252,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
253,blockExtremes,1337,smart30,ESTP,ESTP-S,true,,50,33.333333333333336,83.33333333333333,33.333333333333336,33.333333333333336,0.5,0.333,0.833,0.333,0.333
254,deliberateNoise,1337,smart30,ESFJ,ESFJ-S,true,,50,70.83333333333334,70.83333333333334,62.5,25,0.5,0.708,0.708,0.625,0.25
255,randomClusters,1337,smart30,ENFJ,ENFJ-S,true,,70.83333333333334,66.66666666666666,62.5,58.333333333333336,95.83333333333333,0.708,0.667,0.625,0.583,0.958
256,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
257,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,75,37.5,0,0.333,1,0.75,0.375
258,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,66.66666666666666,41.666666666666664,0,0.333,1,0.667,0.417
259,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
260,blockExtremes,1337,smart30,ESFJ,ESFJ-S,true,,16.666666666666668,50,83.33333333333333,50,33.333333333333336,0.167,0.5,0.833,0.5,0.333
261,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
262,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
263,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,91.66666666666667,91.66666666666667,91.66666666666667,95.83333333333333,91.66666666666667,0.917,0.917,0.917,0.958,0.917
264,skewedHighOpenness,1337,smart30,INFP,INFP-B,true,,100,33.333333333333336,29.166666666666664,87.5,45.833333333333336,1,0.333,0.292,0.875,0.458
265,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
266,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
267,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,20.833333333333332,16.666666666666668,25,12.5,16.666666666666668,0.208,0.167,0.25,0.125,0.167
268,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,87.5,95.83333333333333,87.5,83.33333333333333,75,0.875,0.958,0.875,0.833,0.75
269,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,20.833333333333332,8.333333333333332,8.333333333333332,8.333333333333332,20.833333333333332,0.208,0.083,0.083,0.083,0.208
270,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
271,skewedLowConscientiousness,1337,smart30,ENFP,ENFP-B,true,,70.83333333333334,0,50,75,54.166666666666664,0.708,0,0.5,0.75,0.542
272,blockExtremes,1337,smart30,ENFJ,ENFJ-B,true,,66.66666666666666,66.66666666666666,66.66666666666666,50,50,0.667,0.667,0.667,0.5,0.5
273,blockExtremes,1337,smart30,ESTP,ESTP-S,true,,50,33.333333333333336,50,16.666666666666668,83.33333333333333,0.5,0.333,0.5,0.167,0.833
274,triangularDistribution,1337,smart30,ISTP,ISTP-B,true,,50,37.5,33.333333333333336,45.833333333333336,45.833333333333336,0.5,0.375,0.333,0.458,0.458
275,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
276,driftingPattern,1337,smart30,INTJ,INTJ-S,true,,91.66666666666667,75,45.833333333333336,29.166666666666664,8.333333333333332,0.917,0.75,0.458,0.292,0.083
277,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
278,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,12.5,12.5,16.666666666666668,4.166666666666669,12.5,0.125,0.125,0.167,0.042,0.125
279,syntheticPersonaSeed,1337,smart30,ENTJ,ENTJ-S,true,,91.66666666666667,83.33333333333333,58.333333333333336,45.833333333333336,8.333333333333332,0.917,0.833,0.583,0.458,0.083
280,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
281,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
282,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
283,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,0,12.5,16.666666666666668,8.333333333333332,16.666666666666668,0,0.125,0.167,0.083,0.167
284,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
285,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
286,uniformHigh,1337,smart30,ENFJ,ENFJ-S,true,,100,100,100,100,100,1,1,1,1,1
287,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
288,skewedLowConscientiousness,1337,smart30,ESFP,ESFP-B,true,,41.666666666666664,0,54.166666666666664,58.333333333333336,50,0.417,0,0.542,0.583,0.5
289,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
290,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
291,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,87.5,91.66666666666667,91.66666666666667,91.66666666666667,0.833,0.875,0.917,0.917,0.917
292,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
293,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,12.5,12.5,8.333333333333332,12.5,8.333333333333332,0.125,0.125,0.083,0.125,0.083
294,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
295,blockExtremes,1337,smart30,ISFJ,ISFJ-B,true,,50,83.33333333333333,33.333333333333336,50,50,0.5,0.833,0.333,0.5,0.5
296,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
297,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
298,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
299,entropyChaos,1337,smart30,ESTP,ESTP-B,true,,0,33.333333333333336,100,41.666666666666664,50,0,0.333,1,0.417,0.5
300,randomClusters,1337,smart30,INTP,INTP-S,true,,66.66666666666666,16.666666666666668,25,16.666666666666668,83.33333333333333,0.667,0.167,0.25,0.167,0.833
301,syntheticPersonaSeed,1337,smart30,ENTJ,ENTJ-S,true,,83.33333333333333,91.66666666666667,50,45.833333333333336,16.666666666666668,0.833,0.917,0.5,0.458,0.167
302,skewedHighOpenness,1337,smart30,INFP,INFP-B,true,,100,33.333333333333336,29.166666666666664,75,58.333333333333336,1,0.333,0.292,0.75,0.583
303,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
304,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
305,blockExtremes,1337,smart30,ESFP,ESFP-B,true,,50,33.333333333333336,50,100,50,0.5,0.333,0.5,1,0.5
306,randomClusters,1337,smart30,ENTJ,ENTJ-B,true,,58.333333333333336,91.66666666666667,62.5,33.333333333333336,45.833333333333336,0.583,0.917,0.625,0.333,0.458
307,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
308,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
309,blockExtremes,1337,smart30,ISFP,ISFP-B,true,,50,33.333333333333336,16.666666666666668,50,50,0.5,0.333,0.167,0.5,0.5
310,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
311,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,12.5,16.666666666666668,25,12.5,8.333333333333332,0.125,0.167,0.25,0.125,0.083
312,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,87.5,87.5,91.66666666666667,91.66666666666667,87.5,0.875,0.875,0.917,0.917,0.875
313,skewedHighOpenness,1337,smart30,INTP,INTP-B,true,,100,41.666666666666664,20.833333333333332,45.833333333333336,50,1,0.417,0.208,0.458,0.5
314,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
315,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,12.5,16.666666666666668,8.333333333333332,12.5,16.666666666666668,0.125,0.167,0.083,0.125,0.167
316,noiseClusterLow,1337,smart30,ISTP,ISTP-S,true,,20.833333333333332,8.333333333333332,16.666666666666668,8.333333333333332,20.833333333333332,0.208,0.083,0.167,0.083,0.208
317,syntheticPersonaSeed,1337,smart30,INTJ,INTJ-S,true,,91.66666666666667,83.33333333333333,45.833333333333336,45.833333333333336,20.833333333333332,0.917,0.833,0.458,0.458,0.208
318,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
319,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
320,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
321,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,16.666666666666668,12.5,12.5,8.333333333333332,16.666666666666668,0.167,0.125,0.125,0.083,0.167
322,uniformHigh,1337,smart30,ENFJ,ENFJ-S,true,,100,100,100,100,100,1,1,1,1,1
323,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,66.66666666666666,54.166666666666664,0,0.333,1,0.667,0.542
324,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
325,staircasePartial,1337,smart30,ESFP,ESFP-S,true,,4.166666666666669,33.333333333333336,62.5,91.66666666666667,16.666666666666668,0.042,0.333,0.625,0.917,0.167
326,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,16.666666666666668,12.5,8.333333333333332,12.5,12.5,0.167,0.125,0.083,0.125,0.125
327,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,91.66666666666667,91.66666666666667,95.83333333333333,79.16666666666667,95.83333333333333,0.917,0.917,0.958,0.792,0.958
328,skewedHighOpenness,1337,smart30,INFP,INFP-B,true,,100,41.666666666666664,41.666666666666664,58.333333333333336,54.166666666666664,1,0.417,0.417,0.583,0.542
329,degenerateSetFewItems,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
330,skewedLowConscientiousness,1337,smart30,ENFP,ENFP-S,true,,54.166666666666664,0,50,66.66666666666666,70.83333333333334,0.542,0,0.5,0.667,0.708
331,deliberateNoise,1337,smart30,ISTJ,ISTJ-S,true,,41.666666666666664,62.5,33.333333333333336,29.166666666666664,66.66666666666666,0.417,0.625,0.333,0.292,0.667
332,skewedLowConscientiousness,1337,smart30,ENFP,ENFP-B,true,,70.83333333333334,0,58.333333333333336,50,62.5,0.708,0,0.583,0.5,0.625
333,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
334,alternatingClusters,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
335,uniformMid,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
336,randomClusters,1337,smart30,ISTP,ISTP-S,true,,45.833333333333336,41.666666666666664,37.5,0,20.833333333333332,0.458,0.417,0.375,0,0.208
337,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
338,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,75,58.333333333333336,0,0.333,1,0.75,0.583
339,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,95.83333333333333,95.83333333333333,79.16666666666667,87.5,91.66666666666667,0.958,0.958,0.792,0.875,0.917
340,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
341,triangularDistribution,1337,smart30,ESFJ,ESFJ-B,true,,41.666666666666664,62.5,62.5,58.333333333333336,62.5,0.417,0.625,0.625,0.583,0.625
342,gaussianLow,1337,smart30,ISTP,ISTP-S,true,,12.5,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332,0.125,0.083,0.083,0.083,0.083
343,skewedHighOpenness,1337,smart30,INTJ,INTJ-B,true,,100,58.333333333333336,41.666666666666664,41.666666666666664,62.5,1,0.583,0.417,0.417,0.625
344,driftingPattern,1337,smart30,INTJ,INTJ-S,true,,95.83333333333333,75,45.833333333333336,25,12.5,0.958,0.75,0.458,0.25,0.125
345,driftingPattern,1337,smart30,ENTJ,ENTJ-S,true,,91.66666666666667,75,50,29.166666666666664,16.666666666666668,0.917,0.75,0.5,0.292,0.167
346,entropyChaos,1337,smart30,ESFP,ESFP-B,true,,0,33.333333333333336,100,79.16666666666667,58.333333333333336,0,0.333,1,0.792,0.583
347,triangularDistribution,1337,smart30,ENTP,ENTP-S,true,,70.83333333333334,29.166666666666664,58.333333333333336,45.833333333333336,70.83333333333334,0.708,0.292,0.583,0.458,0.708
348,boundaryBounce,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
349,skewedHighOpenness,1337,smart30,ENFJ,ENFJ-S,true,,100,50,66.66666666666666,54.166666666666664,66.66666666666666,1,0.5,0.667,0.542,0.667
350,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,87.5,87.5,87.5,87.5,91.66666666666667,0.875,0.875,0.875,0.875,0.917
351,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,100,79.16666666666667,95.83333333333333,87.5,87.5,1,0.792,0.958,0.875,0.875
352,skewedLowConscientiousness,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,0,70.83333333333334,41.666666666666664,54.166666666666664,0.583,0,0.708,0.417,0.542
353,syntheticPersonaSeed,1337,smart30,INFJ,INFJ-S,true,,87.5,79.16666666666667,41.666666666666664,62.5,8.333333333333332,0.875,0.792,0.417,0.625,0.083
354,noiseClusterHigh,1337,smart30,ENFJ,ENFJ-S,true,,83.33333333333333,91.66666666666667,91.66666666666667,79.16666666666667,95.83333333333333,0.833,0.917,0.917,0.792,0.958
355,mirrorPattern,1337,smart30,ENTP,ENTP-B,true,,58.333333333333336,29.166666666666664,75,29.166666666666664,58.333333333333336,0.583,0.292,0.75,0.292,0.583
356,adversarialSymmetry,1337,smart30,ISFJ,ISFJ-B,true,,41.666666666666664,58.333333333333336,45.833333333333336,54.166666666666664,50,0.417,0.583,0.458,0.542,0.5
357,pathologicalBoundary,1337,smart30,ESFJ,ESFJ-B,true,,50,50,100,50,50,0.5,0.5,1,0.5,0.5
358,gaussianHigh,1337,smart30,ENFJ,ENFJ-S,true,,87.5,87.5,91.66666666666667,83.33333333333333,83.33333333333333,0.875,0.875,0.917,0.833,0.833
359,uniformLow,1337,smart30,ISTP,ISTP-S,true,,0,0,0,0,0,0,0,0,0,0
360,alternating,1337,smart30,ESFJ,ESFJ-B,true,,50,50,50,50,50,0.5,0.5,0.5,0.5,0.5
361,entropyChaos,1337,smart30,ESFP,ESFP-S,true,,0,33.333333333333336,100,91.66666666666667,29.166666666666664,0,0.333,1,0.917,0.292
